CODIGO;DATA;CLIENTE
TEL-SAM-S10-ORIG;06-Jan-20;Cliente185954
TEL-IPH-6S-PLUS-REPL;06-Jan-20;Cliente526235
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente358874
TEL-SAM-J6-ORIG;06-Jan-20;Cliente195925
TEL-SAM-S8-PLUS-ORIG;06-Jan-20;Cliente756301
TEL-SAM-J4-REPL;06-Jan-20;Cliente6473473
TEL-SAM-J7-PRO-ORIG;06-Jan-20;Cliente72844114
TEL-SAM-J7-PRO-REPL;06-Jan-20;Cliente80953498
TEL-MOT-G3-ORIG;06-Jan-20;Cliente89062882
TOU-SAM-8552;06-Jan-20;Cliente97172266
TEL-ASU-ZB500KL-ORIG;06-Jan-20;Cliente10528165
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente185954
TEL-XIA-MI-6-ORIG;06-Jan-20;Cliente526235
LCD-SAM-8552;06-Jan-20;Cliente358874
TEL-ASU-ZB601KL-ORIG;06-Jan-20;Cliente195925
TEL-IPH-5S-REPL;06-Jan-20;Cliente756301
TEL-SAM-J120-REPL;06-Jan-20;Cliente6473473
TEL-SAM-A6-PLUS-ORIG;06-Jan-20;Cliente72844114
TEL-SAM-S5-REPL;06-Jan-20;Cliente80953498
TEL-SAM-S10-ORIG;06-Jan-20;Cliente89062882
TEL-IPH-6S-PLUS-REPL;06-Jan-20;Cliente97172266
TEL-SAM-J5-PRIME-ORIG;06-Jan-20;Cliente10528165
TEL-MOT-Z3-PLAY-ORIG;06-Jan-20;Cliente113391034
TEL-MOT-G7-PLAY-ORIG;06-Jan-20;Cliente121577
TEL-MOT-ONE-ORIG;06-Jan-20;Cliente12961693
TEL-MOT-G6-PLAY-ORIG;06-Jan-20;Cliente137721309
TEL-MOT-G5-S-ORIG;06-Jan-20;Cliente14583143
TEL-MOT-C-PLUS-ORIG;06-Jan-20;Cliente153942046
TEL-SAM-A5-REPL;06-Jan-20;Cliente162052662
TEL-SAM-A20-REPL;06-Jan-20;Cliente170163278
TEL-SAM-A30-REPL;06-Jan-20;Cliente178273894
TEL-SAM-M30-REPL;06-Jan-20;Cliente18638451
TEL-SAM-A50-ORIG;06-Jan-20;Cliente194495126
TEL-MOT-Z-PLAY-ORIG;06-Jan-20;Cliente20265742
TEL-ASU-ZC553KL-ORIG;06-Jan-20;Cliente210716358
TEL-LG-K4-2017-ORIG;06-Jan-20;Cliente218826974
TEL-LG-K10-POWER-ORIG;06-Jan-20;Cliente22693759
TEL-LG-K10-2017-ORIG;06-Jan-20;Cliente235048206
TEL-IPH-X-REPL;06-Jan-20;Cliente243158822
TEL-IPH-XS-MAX-REPL;06-Jan-20;Cliente251269438
TEL-SAM-J5-REPL;06-Jan-20;Cliente2593710054
TEL-IPH-6S-REPL;06-Jan-20;Cliente267481067
TEL-IPH-6G-REPL;06-Jan-20;Cliente2755911286
TEL-MOT-G5-ORIG;06-Jan-20;Cliente283711902
CON-MOT-G5;06-Jan-20;Cliente2918112518
-;06-Jan-20;Cliente2999213134
TEL-IPH-6S-REPL;06-Jan-20;Cliente308031375
TEL-SAM-A510-REPL;06-Jan-20;Cliente3161414366
TEL-MOT-G6-PLAY-ORIG;06-Jan-20;Cliente3242514982
TEL-MOT-G6-PLAY-ORIG;06-Jan-20;Cliente3323615598
BAT-IPH-5SE;06-Jan-20;Cliente3404716214
TEL-ASU-ZD553KL-ORIG;06-Jan-20;Cliente348581683
TEL-MOT-G7-POWER-ORIG;06-Jan-20;Cliente3566917446
TEL-ASU-ZD553KL-ORIG;06-Jan-20;Cliente364818062
TEL-SAM-J7-REPL;06-Jan-20;Cliente3729118678
TEL-SAM-S7-ORIG;06-Jan-20;Cliente3810219294
TEL-SAM-J7-PRO-ORIG;06-Jan-20;Cliente389131991
TEL-MOT-G6-PLAY-ORIG;06-Jan-20;Cliente3972420526
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente4053521142
TEL-IPH-7G-REPL;06-Jan-20;Cliente4134621758
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente4215722374
TEL-SAM-J5-REPL;06-Jan-20;Cliente429682299
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente4377923606
TEL-MOT-G5-S-PLUS-ORIG;06-Jan-20;Cliente445924222
TEL-ASU-ZC553KL-ORIG;06-Jan-20;Cliente4540124838
BAT-SAM-J5-PRIME;06-Jan-20;Cliente4621225454
TOU-SAM-ON7;06-Jan-20;Cliente470232607
LCD-SAM-ON7;06-Jan-20;Cliente4783426686
TEL-SAM-J5-REPL;06-Jan-20;Cliente4864527302
BAT-MOT-G3;06-Jan-20;Cliente4945627918
TAM-MOT-G6;06-Jan-20;Cliente5026728534
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente510782915
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente5188929766
TEL-ASU-ZB602KL-ORIG;06-Jan-20;Cliente527030382
TEL-SAM-J4-REPL;06-Jan-20;Cliente5351130998
TEL-MOT-G3-ORIG;06-Jan-20;Cliente5432231614
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente551333223
TEL-ASU-ZD553KL-ORIG;06-Jan-20;Cliente5594432846
TEL-SAM-S7-ORIG;06-Jan-20;Cliente5675533462
TEL-MOT-G6-PLAY-ORIG;06-Jan-20;Cliente5756634078
TEL-LG-K10-POWER-ORIG;06-Jan-20;Cliente5837734694
TEL-SAM-J7-PRIME2-REPL;06-Jan-20;Cliente591883531
TEL-SAM-J6-REPL;06-Jan-20;Cliente5999935926
COL-COL-B7000;06-Jan-20;Cliente608136542
TEL-LG-K10-POWER-ORIG;06-Jan-20;Cliente6162137158
TEL-LG-K10-POWER-ORIG;06-Jan-20;Cliente6243237774
TEL-ASU-ZB634KL-ORIG;06-Jan-20;Cliente632433839
TEL-IPH-6S-REPL;06-Jan-20;Cliente6405439006
TEL-SAM-A30-ORIG;06-Jan-20;Cliente6486539622
TEL-SAM-J8-REPL;06-Jan-20;Cliente6567640238
TEL-MOT-G5-S-ORIG;06-Jan-20;Cliente6648740854
LCD-SAM-F552;06-Jan-20;Cliente672984147
TEL-SAM-J5-PRO-ORIG;06-Jan-20;Cliente6810942086
TEL-SAM-J5-PRO-ORIG;06-Jan-20;Cliente689242702
COL-COL-B7000;06-Jan-20;Cliente6973143318
TEL-MOT-X2-ORIG;06-Jan-20;Cliente7054243934
TEL-ASU-ZB501KL-ORIG;06-Jan-20;Cliente713534455
TEL-LG-K10-2017-ORIG;06-Jan-20;Cliente7216445166
TEL-IPH-5SE-REPL;06-Jan-20;Cliente7297545782
BAT-IPH-6G;06-Jan-20;Cliente7378646398
TEL-IPH-6G-REPL;06-Jan-20;Cliente7459747014
TEL-SAM-A520-ORIG;06-Jan-20;Cliente754084763
TEL-SAM-J6-PLUS-REPL;06-Jan-20;Cliente7621948246
TEL-XIA-A2-LITE-ORIG;06-Jan-20;Cliente770348862
TEL-MOT-G4-PLAY-ORIG;06-Jan-20;Cliente7784149478
TEL-MOT-G5-ORIG;06-Jan-20;Cliente7865250094
TEL-SAM-J4-REPL(RX);06-Jan-20;Cliente794635071
TEL-MOT-E5-PLUS-ORIG;06-Jan-20;Cliente8027451326
TEL-SAM-J6-ORIG;06-Jan-20;Cliente8108551942
TEL-LG-K10-TV-ORIG;06-Jan-20;Cliente8189652558
TEL-SAM-J5-REPL;06-Jan-20;Cliente8270753174
TEL-IPH-5S-REPL;06-Jan-20;Cliente835185379
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente8432954406
TEL-SAM-J8-REPL;06-Jan-20;Cliente851455022
TEL-SAM-J3-REPL;06-Jan-20;Cliente8595155638
TEL-SAM-J7-ORIG;06-Jan-20;Cliente8676256254
TEL-SAM-J7-PRO-ORIG;06-Jan-20;Cliente875735687
TEL-MOT-E5-ORIG;06-Jan-20;Cliente8838457486
TEL-SAM-J710-REPL;06-Jan-20;Cliente8919558102
TEL-SAM-J710-REPL;06-Jan-20;Cliente9000658718
TEL-IPH-5S-REPL;06-Jan-20;Cliente9081759334
TEL-MOT-G7-POWER-ORIG;06-Jan-20;Cliente916285995
TEL-IPH-6G-REPL;06-Jan-20;Cliente9243960566
TEL-IPH-7G-REPL;06-Jan-20;Cliente932561182
TEL-SAM-J3-REPL;06-Jan-20;Cliente9406161798
TEL-SAM-J710-REPL;06-Jan-20;Cliente9487262414
CON-MOT-G5;06-Jan-20;Cliente956836303
BAT-SAM-J3;06-Jan-20;Cliente9649463646
TEL-SAM-J120-REPL;06-Jan-20;Cliente9730564262
TEL-MOT-G4-PLAY-ORIG;06-Jan-20;Cliente9811664878
TEL-SAM-M30-ORIG;06-Jan-20;Cliente9892765494
TEL-SAM-S8-PLUS-ORIG;06-Jan-20;Cliente997386611
TEL-SAM-S10-PLUS-ORIG;06-Jan-20;Cliente10054966726
TOU-SAM-G532;06-Jan-20;Cliente1013667342
LCD-SAM-G532;06-Jan-20;Cliente10217167958
TEL-MOT-Z-PLAY-ORIG;06-Jan-20;Cliente10298268574
TEL-MOT-G4-PLAY-ORIG;06-Jan-20;Cliente1037936919
TEL-IPH-5S-REPL;06-Jan-20;Cliente10460469806
TEL-SAM-A710-REPL;06-Jan-20;Cliente10541570422
TEL-IPH-7G-REPL;06-Jan-20;Cliente10622671038
TEL-MOT-G5-S-ORIG;06-Jan-20;Cliente10703771654
TEL-IPH-7-PLUS-REPL;06-Jan-20;Cliente1078487227
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente10865972886
TEL-SAM-J710-REPL;06-Jan-20;Cliente1094773502
TEL-MOT-G5-S-PLUS-ORIG;06-Jan-20;Cliente11028174118
TEL-MOT-G5-S-PLUS-ORIG;06-Jan-20;Cliente11109274734
CON-MOT-E4-PLUS;06-Jan-20;Cliente1119037535
LCD-SAM-J105;06-Jan-20;Cliente11271475966
TOU-SAM-J105;06-Jan-20;Cliente11352576582
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente11433677198
TEL-SAM-J120-REPL;06-Jan-20;Cliente11514777814
TEL-IPH-XS-MAX-REPL;06-Jan-20;Cliente1159587843
TEL-SAM-A720-ORIG;06-Jan-20;Cliente11676979046
TEL-SAM-J5-PRO-ORIG;06-Jan-20;Cliente1175879662
TEL-MOT-X-PLAY-ORIG;06-Jan-20;Cliente11839180278
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente11920280894
TEL-SAM-J7-PRO-ORIG;06-Jan-20;Cliente1200138151
BAT-IPH-7-PLUS;06-Jan-20;Cliente12082482126
TEL-ASU-ZE553KL-ORIG;06-Jan-20;Cliente12163582742
TEL-IPH-6S-REPL;06-Jan-20;Cliente12244683358
TEL-IPH-7G-REPL;06-Jan-20;Cliente12325783974
BAT-SAM-G530;06-Jan-20;Cliente1240688459
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente12487985206
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente1256985822
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente12650186438
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente12731287054
TEL-IPH-5S-REPL;06-Jan-20;Cliente1281238767
BAT-SAM-J2;06-Jan-20;Cliente12893488286
BAT-SAM-J2;06-Jan-20;Cliente12974588902
TEL-SAM-J4-PLUS-REPL;06-Jan-20;Cliente13055689518
TEL-MOT-G7-PLAY-ORIG;06-Jan-20;Cliente13136790134
TEL-MOT-G5-ORIG;06-Jan-20;Cliente1321789075
TEL-IPH-5G-REPL;06-Jan-20;Cliente13298991366
BAT-MOT-G3;06-Jan-20;Cliente1338091982
TEL-SAM-J7-REPL;06-Jan-20;Cliente13461192598
TEL-SAM-J2-REPL;06-Jan-20;Cliente13542293214
SLO-MOT-G2;06-Jan-20;Cliente1362339383
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente13704494446
TEL-IPH-7G-REPL;06-Jan-20;Cliente13785595062
TEL-SAM-J5-PRIME-REPL;06-Jan-20;Cliente13866695678
TEL-MOT-G2-ORIG;06-Jan-20;Cliente13947796294
BAT-IPH-5SE;06-Jan-20;Cliente1402889691
TEL-IPH-7G-REPL;06-Jan-20;Cliente14109997526
TEL-ASU-ZB500KG-ORIG;06-Jan-20;Cliente1419198142
TEL-MOT-G5-S-ORIG;06-Jan-20;Cliente14272198758
TEL-MOT-X-PLAY-ORIG;06-Jan-20;Cliente14353299374
BAT-SAM-J700;06-Jan-20;Cliente1443439999
TEL-SAM-J7-PRO-REPL;06-Jan-20;Cliente145154100606
TEL-SAM-J7-PRIME-REPL;06-Jan-20;Cliente145965101222
TEL-SAM-J7-PRIME2-REPL;06-Jan-20;Cliente146776101838
TOU-SAM-G532;06-Jan-20;Cliente147587102454
TEL-IPH-5S-REPL;06-Jan-20;Cliente14839810307
TEL-SAM-J120-REPL;06-Jan-20;Cliente149209103686
COL-COL-B7000;07-Jan-20;Cliente15002104302
TOU-SAM-G532;07-Jan-20;Cliente150831104918
TEL-MOT-G5-S-ORIG;07-Jan-20;Cliente151642105534
TEL-ASU-ZB500KG-ORIG;07-Jan-20;Cliente15245310615
TEL-ASU-ZE553KL-ORIG;07-Jan-20;Cliente153264106766
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente154075107382
TEL-IPH-7G-REPL;07-Jan-20;Cliente154886107998
TEL-SAM-J5-PRO-ORIG;07-Jan-20;Cliente155697108614
TEL-IPH-5G-REPL;07-Jan-20;Cliente15650810923
TEL-MOT-G7-PLAY-ORIG;07-Jan-20;Cliente157319109846
TEL-MOT-G5-S-ORIG;07-Jan-20;Cliente15813110462
TEL-SAM-J2-CORE-REPL;07-Jan-20;Cliente158941111078
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente159752111694
TEL-MOT-G4-PLUS-ORIG;07-Jan-20;Cliente16056311231
TEL-XIA-MI-8-LITE-ORIG;07-Jan-20;Cliente161374112926
TEL-IPH-XS-MAX-REPL;07-Jan-20;Cliente162185113542
TEL-SAM-J8-REPL;07-Jan-20;Cliente162996114158
TEL-SAM-J4-REPL;07-Jan-20;Cliente163807114774
TEL-XIA-A1-ORIG;07-Jan-20;Cliente16461811539
TEL-IPH-XR-REPL;07-Jan-20;Cliente165429116006
TEL-ASU-ZD553KL-ORIG;07-Jan-20;Cliente16624116622
COL-COL-B7000;07-Jan-20;Cliente167051117238
-;07-Jan-20;Cliente167862117854
TEL-IPH-5SE-REPL;07-Jan-20;Cliente16867311847
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente169484119086
TEL-SAM-J8-ORIG;07-Jan-20;Cliente170295119702
TEL-MOT-Z2-PLAY-ORIG;07-Jan-20;Cliente171106120318
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente171917120934
TEL-SAM-J5-PRIME-REPL;07-Jan-20;Cliente17272812155
TAM-SAM-J7;07-Jan-20;Cliente173539122166
TEL-MOT-Z2-PLAY-ORIG;07-Jan-20;Cliente17435122782
BAT-IPH-5S;07-Jan-20;Cliente175161123398
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente175972124014
TEL-MOT-G5-PLUS-ORIG;07-Jan-20;Cliente17678312463
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente177594125246
TEL-ASU-ZC553KL-ORIG;07-Jan-20;Cliente178405125862
BAT-IPH-5S;07-Jan-20;Cliente179216126478
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente180027127094
TEL-XIA-NOTE-7-ORIG;07-Jan-20;Cliente18083812771
TEL-SAM-A10-REPL;07-Jan-20;Cliente181649128326
TEL-MOT-X-STYLE-ORIG;07-Jan-20;Cliente18246128942
TEL-SAM-J7-REPL;07-Jan-20;Cliente183271129558
TEL-SAM-J710-REPL;07-Jan-20;Cliente184082130174
TEL-SAM-J5-REPL;07-Jan-20;Cliente18489313079
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente185704131406
TEL-SAM-J5-PRO-REPL;07-Jan-20;Cliente186515132022
TEL-SAM-J7-REPL;07-Jan-20;Cliente187326132638
TEL-IPH-7G-REPL;07-Jan-20;Cliente188137133254
TEL-MOT-E4-ORIG;07-Jan-20;Cliente18894813387
TEL-SAM-A10-REPL;07-Jan-20;Cliente189759134486
TEL-MOT-G5-S-ORIG;07-Jan-20;Cliente19057135102
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente191381135718
BAT-IPH-6S;07-Jan-20;Cliente192192136334
TEL-SAM-J5-REPL;07-Jan-20;Cliente19300313695
LCD-SAM-9082;07-Jan-20;Cliente193814137566
TOU-SAM-9082;07-Jan-20;Cliente194625138182
TEL-SAM-J6-PLUS-REPL;07-Jan-20;Cliente195436138798
TEL-MOT-G5-ORIG;07-Jan-20;Cliente196247139414
TEL-MOT-X2-ORIG;07-Jan-20;Cliente19705814003
TEL-SAM-J7-REPL;07-Jan-20;Cliente197869140646
TEL-LG-K10-TV-ORIG;07-Jan-20;Cliente19868141262
TEL-SAM-J7-PRO-REPL;07-Jan-20;Cliente199491141878
TEL-IPH-5S-REPL;07-Jan-20;Cliente200302142494
TEL-SAM-A5-REPL;07-Jan-20;Cliente20111314311
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente201924143726
TEL-SAM-J5-REPL;07-Jan-20;Cliente202735144342
BAT-IPH-6G;07-Jan-20;Cliente203546144958
TEL-ASU-ZB570TL-ORIG;07-Jan-20;Cliente185954
TEL-MOT-G3-ORIG;07-Jan-20;Cliente526235
TEL-IPH-6G-REPL;07-Jan-20;Cliente358874
TEL-SAM-J710-REPL;07-Jan-20;Cliente195925
TEL-SAM-J8-ORIG;07-Jan-20;Cliente756301
TEL-XIA-NOTE-5/5-PRO-ORIG;07-Jan-20;Cliente6473473
TEL-SAM-J2-PRO-REPL;07-Jan-20;Cliente72844114
TEL-MOT-G5-S-PLUS-ORIG;07-Jan-20;Cliente80953498
TEL-SAM-J710-REPL;07-Jan-20;Cliente89062882
TEL-SAM-J7-PRO-REPL;07-Jan-20;Cliente97172266
TEL-ASU-ZB570TL-ORIG;07-Jan-20;Cliente10528165
TEL-MOT-G2-ORIG;07-Jan-20;Cliente185954
BAT-MOT-Z-PLAY;07-Jan-20;Cliente526235
GAVETA-MOT-G2;07-Jan-20;Cliente358874
TOU-SAM-G530;07-Jan-20;Cliente195925
BAT-MOT-G2;07-Jan-20;Cliente756301
BAT-MOT-G3;07-Jan-20;Cliente6473473
TEL-SAM-J8-REPL;07-Jan-20;Cliente72844114
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente80953498
TEL-MOT-G5-S-PLUS-ORIG;07-Jan-20;Cliente89062882
TEL-IPH-7G-REPL;07-Jan-20;Cliente97172266
TEL-MOT-G5-PLUS-ORIG;07-Jan-20;Cliente10528165
BAT-MOT-Z-PLAY;07-Jan-20;Cliente113391034
TEL-SAM-A510-REPL;07-Jan-20;Cliente121577
TEL-MOT-G4-PLAY-ORIG;07-Jan-20;Cliente12961693
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente137721309
TEL-XIA-MI-6-ORIG;07-Jan-20;Cliente14583143
BAT-IPH-6S;07-Jan-20;Cliente153942046
TEL-SAM-J3-REPL;07-Jan-20;Cliente162052662
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente170163278
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente178273894
TEL-SAM-J4-REPL;07-Jan-20;Cliente18638451
TEL-MOT-Z2-PLAY-ORIG;07-Jan-20;Cliente194495126
TEL-MOT-G2-ORIG;07-Jan-20;Cliente20265742
TEL-SAM-J710-REPL;07-Jan-20;Cliente210716358
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente218826974
TEL-ASU-ZB570TL-ORIG;07-Jan-20;Cliente22693759
TOU-SAM-G530;07-Jan-20;Cliente235048206
LCD-SAM-G530;07-Jan-20;Cliente243158822
TEL-MOT-G4-PLUS-ORIG;07-Jan-20;Cliente251269438
TEL-IPH-6S-REPL;07-Jan-20;Cliente2593710054
TEL-SAM-J5-PRIME-REPL;07-Jan-20;Cliente267481067
TEL-MOT-G4-PLAY-ORIG;07-Jan-20;Cliente2755911286
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente283711902
TEL-SAM-A710-ORIG;07-Jan-20;Cliente2918112518
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente2999213134
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente308031375
TEL-MOT-G5-S-PLUS-ORIG;07-Jan-20;Cliente3161414366
TEL-SAM-J7-REPL;07-Jan-20;Cliente3242514982
TEL-SAM-J7-REPL;07-Jan-20;Cliente3323615598
TEL-MOT-G5-PLUS-ORIG;07-Jan-20;Cliente3404716214
TAM-MOT-X4;07-Jan-20;Cliente348581683
TEL-SAM-J701-REPL;07-Jan-20;Cliente3566917446
BAT-MOT-Z2-PLAY;07-Jan-20;Cliente364818062
BAT-LG-K10-2017;07-Jan-20;Cliente3729118678
BAT-IPH-7G;07-Jan-20;Cliente3810219294
TEL-IPH-7G-REPL;07-Jan-20;Cliente389131991
TEL-SAM-A520-REPL;07-Jan-20;Cliente3972420526
TEL-IPH-6S-REPL;07-Jan-20;Cliente4053521142
BAT-IPH-6S;07-Jan-20;Cliente4134621758
TEL-MOT-G3-ORIG;07-Jan-20;Cliente4215722374
TEL-SAM-J7-REPL;07-Jan-20;Cliente429682299
TEL-ASU-ZC554KL-ORIG;07-Jan-20;Cliente4377923606
TEL-SAM-J7-PRO-ORIG;07-Jan-20;Cliente445924222
TEL-IPH-4S-REPL;07-Jan-20;Cliente4540124838
TEL-LG-K5-ORIG;07-Jan-20;Cliente4621225454
TEL-SAM-J5-PRIME-REPL;07-Jan-20;Cliente470232607
TEL-SAM-J701-REPL;07-Jan-20;Cliente4783426686
TEL-SAM-J5-PRIME-REPL;07-Jan-20;Cliente4864527302
TEL-SAM-J701-REPL;07-Jan-20;Cliente4945627918
TEL-MOT-G6-PLAY-ORIG;07-Jan-20;Cliente5026728534
TEL-IPH-6S-REPL;07-Jan-20;Cliente510782915
TEL-MOT-E4-ORIG;07-Jan-20;Cliente5188929766
TEL-IPH-6S-PLUS-REPL;07-Jan-20;Cliente527030382
TEL-SAM-J3-REPL;07-Jan-20;Cliente5351130998
TEL-MOT-G2-ORIG;07-Jan-20;Cliente5432231614
TEL-IPH-6G-REPL;07-Jan-20;Cliente551333223
TOU-SAM-G532;07-Jan-20;Cliente5594432846
BAT-MOT-G4-PLUS;07-Jan-20;Cliente5675533462
TEL-SAM-J7-PRIME-REPL;07-Jan-20;Cliente5756634078
TEL-SAM-J120-REPL;07-Jan-20;Cliente5837734694
TEL-IPH-7-PLUS-REPL;07-Jan-20;Cliente591883531
TEL-IPH-7G-REPL;07-Jan-20;Cliente5999935926
TEL-SAM-J5-PRIME-REPL;07-Jan-20;Cliente608136542
TEL-ASU-ZB501KL-ORIG;07-Jan-20;Cliente6162137158
TEL-IPH-8-PLUS-REPL;07-Jan-20;Cliente6243237774
BAT-IPH-4S;07-Jan-20;Cliente632433839
TEL-SAM-J120-REPL;08-Jan-20;Cliente6405439006
TEL-SAM-A5-ORIG;08-Jan-20;Cliente6486539622
TEL-SAM-J701-ORIG;08-Jan-20;Cliente6567640238
TEL-SAM-J7-PRO-ORIG;08-Jan-20;Cliente6648740854
TEL-ASU-ZB634KL-ORIG;08-Jan-20;Cliente672984147
TEL-ASU-ZC553KL-ORIG;08-Jan-20;Cliente6810942086
TEL-XIA-NOTE-4X-ORIG;08-Jan-20;Cliente689242702
TEL-SAM-J510-REPL;08-Jan-20;Cliente6973143318
TEL-SAM-S7-ORIG;08-Jan-20;Cliente7054243934
TEL-MOT-G5-PLUS-ORIG;08-Jan-20;Cliente713534455
TEL-MOT-Z3-PLAY-ORIG;08-Jan-20;Cliente7216445166
TEL-MOT-G5-S-ORIG;08-Jan-20;Cliente7297545782
TEL-SAM-A720-ORIG;08-Jan-20;Cliente7378646398
TEL-SAM-J3-REPL;08-Jan-20;Cliente7459747014
TEL-MOT-G7-POWER-ORIG;08-Jan-20;Cliente754084763
TEL-MOT-E1-ORIG;08-Jan-20;Cliente7621948246
TEL-LG-K10-2017-ORIG;08-Jan-20;Cliente770348862
TEL-SAM-E5-ORIG;08-Jan-20;Cliente7784149478
TEL-MOT-Z-PLAY-ORIG;08-Jan-20;Cliente7865250094
TEL-MOT-G7-ORIG;08-Jan-20;Cliente794635071
TEL-MOT-G4-PLAY-ORIG;08-Jan-20;Cliente8027451326
TEL-MOT-G5-S-PLUS-ORIG;08-Jan-20;Cliente8108551942
TEL-MOT-E4-ORIG;08-Jan-20;Cliente8189652558
TEL-SAM-J5-REPL;08-Jan-20;Cliente8270753174
TEL-IPH-7G-REPL;08-Jan-20;Cliente835185379
TEL-SAM-J6-ORIG;08-Jan-20;Cliente8432954406
LCD-SAM-G530;08-Jan-20;Cliente851455022
TEL-SAM-J7-REPL;08-Jan-20;Cliente8595155638
TEL-SAM-A520-ORIG;08-Jan-20;Cliente8676256254
TEL-MOT-X2-ORIG;08-Jan-20;Cliente875735687
TEL-IPH-6G-REPL;08-Jan-20;Cliente8838457486
BAT-MOT-G4-PLUS;08-Jan-20;Cliente8919558102
BAT-MOT-G3;08-Jan-20;Cliente9000658718
BAT-SAM-G530;08-Jan-20;Cliente9081759334
BAT-SAM-G360;08-Jan-20;Cliente916285995
BAT-MOT-Z-PLAY;08-Jan-20;Cliente9243960566
BAT-SAM-J5-PRIME;08-Jan-20;Cliente932561182
BAT-LG-K10-2017;08-Jan-20;Cliente9406161798
TAM-IPH-4S;08-Jan-20;Cliente9487262414
-;08-Jan-20;Cliente956836303
TEL-LG-K10-2017-ORIG;08-Jan-20;Cliente9649463646
TEL-IPH-7G-REPL;08-Jan-20;Cliente9730564262
TEL-LG-K10-2017-ORIG;08-Jan-20;Cliente9811664878
TEL-MOT-G7-POWER-ORIG;08-Jan-20;Cliente9892765494
TOU-SAM-J105;08-Jan-20;Cliente997386611
TEL-XIA-A2-LITE-ORIG;08-Jan-20;Cliente10054966726
TEL-IPH-6S-REPL;08-Jan-20;Cliente1013667342
TEL-IPH-7G-REPL;08-Jan-20;Cliente10217167958
TEL-IPH-5S-REPL;08-Jan-20;Cliente10298268574
BAT-ASU-ZE554KL;08-Jan-20;Cliente1037936919
MIC-SAM-J4;08-Jan-20;Cliente10460469806
TEL-MOT-G2-ORIG;08-Jan-20;Cliente10541570422
TEL-MOT-G6-PLAY-ORIG;08-Jan-20;Cliente10622671038
TEL-IPH-7G-REPL;08-Jan-20;Cliente10703771654
TEL-XIA-MI-8-LITE-ORIG;08-Jan-20;Cliente1078487227
TEL-MOT-G6-PLAY-ORIG;08-Jan-20;Cliente10865972886
TEL-LG-K10-POWER-ORIG;08-Jan-20;Cliente1094773502
TEL-SAM-J701-REPL;08-Jan-20;Cliente11028174118
TEL-MOT-G3-ORIG;08-Jan-20;Cliente11109274734
TEL-IPH-6G-REPL;08-Jan-20;Cliente1119037535
TEL-SAM-J6-ORIG;08-Jan-20;Cliente11271475966
TEL-IPH-6G-REPL;08-Jan-20;Cliente11352576582
BAT-IPH-6S;08-Jan-20;Cliente11433677198
TEL-LG-K10-2017-ORIG;08-Jan-20;Cliente11514777814
ALT-LG-K10;08-Jan-20;Cliente1159587843
TEL-SAM-J4-REPL;08-Jan-20;Cliente11676979046
TEL-SAM-A8-REPL;08-Jan-20;Cliente1175879662
TEL-XIA-NOTE-4X-ORIG;08-Jan-20;Cliente11839180278
TEL-ASU-ZD552KL-ORIG;08-Jan-20;Cliente11920280894
TEL-ASU-ZB500KG-ORIG;08-Jan-20;Cliente1200138151
TEL-MOT-G6-PLAY-ORIG;08-Jan-20;Cliente12082482126
TOU-SAM-G532;08-Jan-20;Cliente12163582742
